leaf_id,node_id,depth,x1_k,x1_d,x2_k,x2_d,x3_k,x3_d,y1_k,y1_d,y2_k,y2_d,y3_k,y3_d,w0,w1,w2,w3,w4
36633,73277,17,2,2,2,3,4,3,2,3,4,3,4,3,-178991238293564,-3370128880693450,1598163726341646,-4503599627370496,-3156536321104965
36634,73279,18,4,3,2,3,5,3,2,3,4,3,4,3,0,-1,0,0,0
36635,73283,21,5,3,2,3,10,4,4,4,4,3,8,4,1085602726524197,-4503599627370496,793701421525926,-3721763320237242,-3307576298696219
36636,73284,21,5,3,2,3,11,4,4,4,4,3,8,4,-1193615525022733,-4503599627370496,-276686560144343,-365524798278094,-185745270578936
36637,73287,22,10,4,2,3,5,3,5,4,8,4,8,4,-2337295001202950,-4503599627370496,-884151290653549,-1618043589872842,-2863078561424778
36638,73289,23,10,4,2,3,10,4,5,4,9,4,8,4,-2222837791292422,-4503599627370496,-170137028042930,-2557919295455610,-1247572468293889
36639,73290,23,10,4,2,3,11,4,5,4,9,4,8,4,-907533323280144,-4503599627370496,-1322734248233249,-444142118847851,-2289751371887950
36640,73292,22,11,4,2,3,5,3,5,4,8,4,8,4,-3952938692394143,-4503599627370496,-30862108719136,-1688127134028868,1028986471801951
36641,73294,23,11,4,2,3,10,4,5,4,9,4,8,4,-591825300294731,-2276954610331708,952104383139623,-4503599627370496,-2653284608950254
36642,73296,24,11,4,4,4,11,4,5,4,9,4,8,4,-3999429645830806,-4503599627370496,645475140247853,424856827966193,1743724485443208
36643,73297,24,11,4,5,4,11,4,5,4,9,4,8,4,-4503599627370496,-3769856880294813,-1164851996025864,-1871626560298066,-2159970059686635
36644,73300,21,5,3,2,3,10,4,4,4,4,3,9,4,355232469094516,-2989857982916681,1019793291179357,-2677983177237664,-4503599627370496
36645,73301,21,5,3,2,3,11,4,4,4,4,3,9,4,625476660520051,-4503599627370496,-84260875056298,1510020303420731,-2576279335028090
36646,73303,21,5,3,2,3,5,3,5,4,8,4,9,4,-1868412156095354,-2624766272996024,756296448078825,944236379607246,-4503599627370496
36647,73305,22,5,3,4,4,5,3,5,4,9,4,9,4,-1072783475066940,-4503599627370496,2808862402697254,4066134268464875,-4029079230771041
36648,73306,22,5,3,5,4,5,3,5,4,9,4,9,4,-940887603209870,-1268838942782571,286469437549443,835390218902272,-4503599627370496
36649,73310,19,4,3,2,3,4,3,6,4,4,3,4,3,0,0,0,0,-1
36650,73311,19,4,3,2,3,4,3,7,4,4,3,4,3,-2328786942133994,-197058783491455,497261527891306,-1496633913560967,-4503599627370496
36651,73314,20,4,3,2,3,5,3,6,4,4,3,8,4,-1344739673614959,-3678601740816844,-1274116606698546,-908350701776411,-4503599627370496
36652,73315,20,4,3,2,3,5,3,7,4,4,3,8,4,-3355669124448350,-436992832227354,-1417796579713403,-1502969089830482,-4503599627370496
36653,73316,19,4,3,2,3,5,3,3,3,4,3,9,4,0,0,0,0,-1
36654,73318,18,5,3,2,3,4,3,3,3,4,3,4,3,-677921499361790,334953321937520,1137557544048524,-2251799813685248,-1694625683648533
36655,73322,21,5,3,2,3,5,3,6,4,8,4,8,4,-4503599627370496,-2222765343299991,-237186821332371,-4462454085037290,-2948058484065881
36656,73326,24,10,4,4,4,10,4,6,4,9,4,8,4,-4503599627370496,-3761411366742201,-396495356465072,-1798026711669707,-2719391757159295
36657,73327,24,10,4,5,4,10,4,6,4,9,4,8,4,-3517453858447402,-642664721373024,-1073054440488497,-3739242644463214,-4503599627370496
36658,73328,23,10,4,2,3,11,4,6,4,9,4,8,4,-4503599627370496,-2364360432209407,-1531216084175030,-675560242287326,-3668500063704342
36659,73331,24,11,4,4,4,10,4,6,4,9,4,8,4,-4503599627370496,-1596513336935263,1645698484570302,-2014828753807006,-764619751333062
36660,73332,24,11,4,4,4,11,4,6,4,9,4,8,4,-1,0,0,0,0
36661,73333,23,11,4,5,4,5,3,6,4,9,4,8,4,-1,0,0,0,0
36662,73334,20,5,3,2,3,5,3,7,4,4,3,8,4,-3948568009052580,2055285496651326,-464309368076201,-2775958339782940,-4503599627370496
36663,73335,19,5,3,2,3,5,3,3,3,4,3,9,4,-1905697645945555,889549623053175,56516086805438,993331165449380,-4503599627370496
36664,73339,18,4,3,2,3,4,3,2,3,5,3,4,3,0,-1,0,0,0
36665,73341,19,5,3,2,3,4,3,4,4,5,3,4,3,3466538095437696,-4503599627370496,-833984967383185,-3923365238805986,-1638343925772801
36666,73345,22,10,4,4,4,4,3,5,4,5,3,8,4,1191467336362818,-4503599627370496,-749894595396100,-1645808018548631,-1238792320657566
36667,73346,22,11,4,4,4,4,3,5,4,5,3,8,4,-611300784116139,-686180970336620,-62525790580149,-740928581349453,-1125899906842624
36668,73347,21,5,3,4,4,4,3,5,4,5,3,9,4,0,0,0,0,-1
36669,73348,20,5,3,5,4,4,3,5,4,5,3,4,3,-556525851844709,-519001577445493,-62686153338891,-700395122226933,-1125899906842624
36670,73353,21,4,3,2,3,4,3,6,4,10,4,8,4,-809623274588937,-2208516565436516,-523726066434039,112238179808687,-4503599627370496
36671,73355,22,4,3,4,4,4,3,7,4,10,4,8,4,-1999370344857812,-523376577821705,402352469907570,1837944405296872,-4503599627370496
36672,73357,23,8,4,5,4,4,3,7,4,10,4,8,4,-445897360328763,-507640567538071,-2271435518646256,1162931827971923,-4503599627370496
36673,73359,24,9,4,5,4,8,4,7,4,10,4,8,4,-1972440489813042,513367950040981,119104450871398,705185243016132,-4503599627370496
36674,73360,24,9,4,5,4,9,4,7,4,10,4,8,4,-1653140901235032,980772381784963,-999558991540194,-540694537331919,-4503599627370496
36675,73361,20,4,3,2,3,4,3,3,3,10,4,9,4,0,0,0,0,-1
36676,73363,20,4,3,4,4,4,3,3,3,11,4,4,3,798679949339230,-783055000897127,-1303882070887497,2800783500231586,-4503599627370496
36677,73364,20,4,3,5,4,4,3,3,3,11,4,4,3,-423689393852454,-1206919625850958,-2363230061432860,999893314058137,-4503599627370496
36678,73371,24,10,4,4,4,8,4,6,4,10,4,8,4,0,0,0,0,-1
36679,73374,26,10,4,4,4,9,4,12,5,10,4,16,5,-2620620788857214,-4503599627370496,698241692482969,-467084814120529,-2243160358946920
36680,73375,26,10,4,4,4,9,4,13,5,10,4,16,5,-2251799813685248,-1394836679571310,548382259215621,172651301181043,-2025427702088780
36681,73376,25,10,4,4,4,9,4,6,4,10,4,17,5,0,0,0,0,-1
36682,73377,23,11,4,4,4,4,3,6,4,10,4,8,4,-4503599627370496,-1600730758306354,2673150055838922,-3552185339240758,-750914877025081
36683,73380,24,10,4,4,4,8,4,6,4,11,4,8,4,0,0,0,0,-1
36684,73383,26,10,4,4,4,9,4,12,5,11,4,16,5,-1785449365111056,-2251799813685248,-63328495688129,-218189271593348,-788393497721226
36685,73384,26,10,4,4,4,9,4,13,5,11,4,16,5,-4503599627370496,-2196111387172347,707197593894173,1798853644871068,-4311600308011666
36686,73385,25,10,4,4,4,9,4,6,4,11,4,17,5,0,0,0,0,-1
36687,73386,23,11,4,4,4,4,3,6,4,11,4,8,4,-4503599627370496,-2826020644039377,911896627829885,-1760887552656178,-3828201196916292
36688,73387,21,5,3,4,4,4,3,7,4,5,3,8,4,-4503599627370496,2781903354486683,1507597088888028,3526257359751526,-4501775271355056
36689,73388,20,5,3,4,4,4,3,3,3,5,3,9,4,0,0,0,0,-1
36690,73389,19,5,3,5,4,4,3,3,3,5,3,4,3,-2075523041236665,428766373845038,-348229110260254,-1673735681007136,-4503599627370496
36691,73392,18,4,3,2,3,5,3,2,3,5,3,4,3,1373974098839536,-4503599627370496,-2242086459199031,1229641262373152,-340304535319216
36692,73397,22,5,3,2,3,10,4,4,4,10,4,8,4,638155026252783,-4503599627370496,-501522933210695,-1827340606375775,-618951570605628
36693,73398,22,5,3,2,3,11,4,4,4,10,4,8,4,495375766351905,-4503599627370496,-1095985907474872,-664261127519734,471787024075936
36694,73401,23,10,4,2,3,10,4,5,4,10,4,8,4,29990498488309,-4503599627370496,-994533100585863,-689309938468654,-1902003023542798
36695,73405,26,11,4,4,4,10,4,10,5,10,4,16,5,-442732080158069,-4263292960063706,-1295135784831989,-4503599627370496,4216497306117293
36696,73406,26,11,4,4,4,10,4,11,5,10,4,16,5,-3857841142885222,-4503599627370496,308585879883277,-1732398432498196,1058844913197011
36697,73408,26,11,4,4,4,10,4,10,5,10,4,17,5,-1662185219788436,-4503599627370496,43172396911829,-588885661733369,-1346321956391651
36698,73409,26,11,4,4,4,10,4,11,5,10,4,17,5,-3821513169869099,-4503599627370496,365986343240396,-827262661224224,-1867253192092970
36699,73410,24,11,4,5,4,10,4,5,4,10,4,8,4,-2765067638727604,-2472500415728960,-1223307487329840,-3661149454716145,-4503599627370496
36700,73412,23,10,4,2,3,11,4,5,4,10,4,8,4,-1401918396293969,-4503599627370496,-2290541407580023,1994591428153406,-889286040222759
36701,73415,25,11,4,4,4,11,4,5,4,10,4,16,5,-4188295275727652,-4503599627370496,-804141068067442,-132510942876231,3784084468291715
36702,73418,27,11,4,4,4,11,4,10,5,20,5,17,5,-3076564802202154,-4503599627370496,-235277610023767,342216293486471,1015762405310489
36703,73419,27,11,4,4,4,11,4,11,5,20,5,17,5,-4279832831829332,-4503599627370496,-165837219349005,930208983200330,581082883613977
36704,73420,26,11,4,4,4,11,4,5,4,21,5,17,5,-4409539247418334,-4503599627370496,-75516987456687,1469218724750618,2260146043408018
36705,73421,24,11,4,5,4,11,4,5,4,10,4,8,4,-4395637153745045,-3191977817562530,-2400768106830358,-1267277973694935,-4503599627370496
36706,73424,22,5,3,2,3,10,4,4,4,10,4,9,4,-94185373961004,-2251799813685248,-64286848634286,-213967621561089,-919230944074853
36707,73425,22,5,3,2,3,10,4,5,4,10,4,9,4,-158207916188726,-1083483769445173,315481528641826,4644313935988,-2251799813685248
36708,73428,23,5,3,4,4,11,4,4,4,10,4,9,4,-245131991143750,-4503599627370496,-406375583018316,922324179522576,-1114039242699415
36709,73429,23,5,3,4,4,11,4,5,4,10,4,9,4,-1354733845313188,-2251799813685248,425960322585697,1763096814953621,-1775263785498038
36710,73431,23,5,3,5,4,11,4,4,4,10,4,9,4,-1009010795524251,-4503599627370496,-714378651777644,-227559273512529,-3116970539705271
36711,73432,23,5,3,5,4,11,4,5,4,10,4,9,4,-1129695844127819,-1387398592408615,-335528694782400,151695960834427,-2251799813685248
36712,73436,22,5,3,2,3,10,4,4,4,11,4,8,4,293988114393254,-2251799813685248,-498424586129135,-392745709539073,267812507866541
36713,73438,23,10,4,2,3,10,4,5,4,11,4,8,4,-571987434804144,-4503599627370496,-1052564708911826,269688831675203,-469075598910669
36714,73441,25,11,4,4,4,10,4,5,4,11,4,16,5,-3484285714557098,-4503599627370496,-468349621255199,-1215943620959499,-1080477913871571
36715,73443,26,11,4,4,4,10,4,5,4,22,5,17,5,-2531237355795278,-4503599627370496,-183750074406565,-827197627411144,-1522290486351624
36716,73444,26,11,4,4,4,10,4,5,4,23,5,17,5,-1662210135799763,-2251799813685248,-693617881634813,-283565260743546,-1511994053336758
36717,73445,24,11,4,5,4,10,4,5,4,11,4,8,4,-1904015862855244,-813375720554370,-1670536793544915,-1370240700603282,-4503599627370496
36718,73446,21,5,3,2,3,11,4,2,3,11,4,8,4,-889398068127098,-764360680945479,-1103300997779469,817534612563240,2251799813685248
36719,73450,23,5,3,4,4,10,4,4,4,11,4,9,4,0,-1,0,0,0
36720,73451,23,5,3,4,4,10,4,5,4,11,4,9,4,-51650176415265,-2779176507718860,239873714400845,1469284984842237,-4503599627370496
36721,73452,22,5,3,5,4,10,4,2,3,11,4,9,4,-930773972338921,-1168202497050239,-1633843326042256,-439886930286416,-4503599627370496
36722,73455,23,5,3,4,4,11,4,4,4,11,4,9,4,-454349779119054,-4503599627370496,-1106690928212467,847553362609792,682478811530704
36723,73456,23,5,3,4,4,11,4,5,4,11,4,9,4,-3799265321428108,-4503599627370496,-1018958476803371,3510288944612990,323610911268241
36724,73457,22,5,3,5,4,11,4,2,3,11,4,9,4,259706481181803,-651687673208542,-2251799813685248,1163501458127318,-2237658217724121
36725,73462,21,4,3,2,3,5,3,6,4,10,4,8,4,-1287805184510660,-2305528461976667,-1363924056728312,979138972128394,-4503599627370496
36726,73465,23,8,4,2,3,10,4,7,4,10,4,8,4,-2195073498257450,-581370862627300,-3243651533026165,100652640057361,-4503599627370496
36727,73466,23,9,4,2,3,10,4,7,4,10,4,8,4,-1899077099617916,398918420688497,-1623821896523913,54969310607767,-4503599627370496
36728,73467,22,4,3,2,3,11,4,7,4,10,4,8,4,-523648276315919,331781775321323,-1625568042540891,167637666016505,-2251799813685248
36729,73468,20,4,3,2,3,5,3,3,3,10,4,9,4,-138566552345553,-23003426421691,-1200841501943940,-139335335440234,-4503599627370496
36730,73469,19,4,3,2,3,5,3,3,3,11,4,4,3,2089949346382810,-793064081046206,-3637076670096087,3268430724932918,-4503599627370496
36731,73478,26,10,4,4,4,10,4,12,5,10,4,16,5,-2016162962780402,-2251799813685248,-213894548221714,-491363823961259,-549380624485112
36732,73479,26,10,4,4,4,10,4,13,5,10,4,16,5,-4503599627370496,-2362052864392657,-163613233018240,380189846562929,-2266632753790001
36733,73480,25,10,4,4,4,10,4,6,4,10,4,17,5,-1882461271960840,-1743285811978392,-19817791276213,2151253457465393,-4503599627370496
36734,73481,24,10,4,4,4,11,4,6,4,10,4,8,4,-2251799813685248,-1286625770839274,-430270465760133,999063729352970,-309631675067546
36735,73484,25,11,4,4,4,10,4,6,4,10,4,16,5,-4503599627370496,-449651281374197,1016575673172774,-961568461111576,-465748866173500
36736,73485,25,11,4,4,4,10,4,6,4,10,4,17,5,-4503599627370496,452501023931530,317427664413823,-214875931562788,-3646371272674498
36737,73486,24,11,4,4,4,11,4,6,4,10,4,8,4,-1,0,0,0,0
36738,73487,22,5,3,4,4,5,3,7,4,10,4,8,4,-4503599627370496,1390951866389315,-1016638715187372,3475601850380336,-3358084108344751
36739,73488,21,5,3,5,4,5,3,3,3,10,4,8,4,-2857612559456444,1288227135258448,-1723194712192107,-2610178301026691,-4503599627370496
36740,73491,22,5,3,4,4,5,3,6,4,11,4,8,4,-4503599627370496,-2914479241961170,-175202148070351,1699318039558957,-830242472857316
36741,73492,22,5,3,4,4,5,3,7,4,11,4,8,4,-4208478593281903,1720424502081200,-2184740648590030,4503599627370496,-2269682877040144
36742,73493,21,5,3,5,4,5,3,3,3,11,4,8,4,-3033782282056436,1011699310285864,-2828425678872364,878423458852591,-4503599627370496
36743,73496,21,5,3,4,4,5,3,3,3,10,4,9,4,-476047329625413,169251259715827,240476865765804,1398837424155452,-2251799813685248
36744,73497,21,5,3,5,4,5,3,3,3,10,4,9,4,-1099882558622687,1489466047317793,-440070555428810,276630539778144,-4503599627370496
36745,73498,20,5,3,2,3,5,3,3,3,11,4,9,4,-1213436335865723,1940806456909529,-419562067107675,2781938316095404,-4503599627370496
36746,73500,15,2,2,2,3,4,3,1,2,2,2,5,3,0,0,0,0,-1
36747,73503,17,4,3,2,3,5,3,1,2,4,3,5,3,331450630974828,-898335816117130,92956354896027,309609120922798,-4503599627370496
36748,73504,17,5,3,2,3,5,3,1,2,4,3,5,3,1448724431770864,1121612177535961,1575539785902624,3126383403112118,-4503599627370496
36749,73506,17,4,3,2,3,5,3,1,2,5,3,5,3,1023563482835272,94422833908999,-826289457205300,936381439122308,-4503599627370496
36750,73507,17,5,3,2,3,5,3,1,2,5,3,5,3,2386669396373476,1946395136528353,988111132391942,2911201572673911,-4503599627370496
36751,73511,16,4,3,3,3,4,3,2,3,2,2,2,2,-289734852710216,-4503599627370496,-372096335598149,-2522394269759300,-4095999527744712
36752,73513,17,5,3,3,3,4,3,2,3,4,3,2,2,-311203282858298,-369864953687783,594313546056170,-1748343525902149,-4503599627370496
36753,73514,17,5,3,3,3,4,3,2,3,5,3,2,2,-467722257575471,110123575151029,-458940446735504,-2120638654965067,-4503599627370496
36754,73519,19,4,3,3,3,4,3,6,4,4,3,4,3,-963675625338084,-2195509731778826,631784626656534,-4503599627370496,-2239982112657747
36755,73525,24,8,4,6,4,8,4,7,4,8,4,8,4,-2509206736201732,446935162654057,1131590468511664,-922902314777672,-4503599627370496
36756,73526,24,8,4,7,4,8,4,7,4,8,4,8,4,-3082576096072897,477792578981610,-396294704030870,-1500498776370236,-4503599627370496
36757,73528,24,8,4,6,4,8,4,7,4,9,4,8,4,-1959540902927768,-213469261895611,-576818027133947,-468069765822272,-4503599627370496
36758,73529,24,8,4,7,4,8,4,7,4,9,4,8,4,-1726164489975497,322730044664106,-1931810903558326,-473820630605200,-4503599627370496
36759,73530,22,8,4,3,3,9,4,7,4,4,3,8,4,-4237971879244795,158549025616275,-2217460704254730,-3488101615661336,-4503599627370496
36760,73531,21,8,4,3,3,4,3,7,4,4,3,9,4,-1491325888025575,-657252409417999,-106312312240806,-3765129910500524,-4503599627370496
36761,73532,20,9,4,3,3,4,3,7,4,4,3,4,3,-7049283601646,1579707085649808,-322221036566935,-1201162702968660,-4503599627370496
36762,73533,18,4,3,3,3,4,3,3,3,4,3,5,3,0,0,0,0,-1
36763,73536,19,8,4,3,3,4,3,3,3,5,3,4,3,-221179961759713,-319427526302990,-2361582223799489,-175238812142619,-4503599627370496
36764,73537,19,9,4,3,3,4,3,3,3,5,3,4,3,-894633244868882,211039023334837,-914340011271518,-1084779082612926,-4503599627370496
36765,73538,18,4,3,3,3,4,3,3,3,5,3,5,3,70672262998139,-129723646467476,-989260967893003,-1905971370653986,-4503599627370496
36766,73539,16,5,3,3,3,4,3,3,3,2,2,2,2,-1562878947208622,2106646992047442,-402681356966075,-1303671632543122,-4503599627370496
36767,73543,17,4,3,3,3,5,3,2,3,4,3,2,2,1935794017213714,-3925099098324739,-1889785297383057,-1538073106421523,-4503599627370496
36768,73550,23,10,4,3,3,10,4,4,4,8,4,8,4,1,0,0,0,0
36769,73552,24,11,4,6,4,10,4,4,4,8,4,8,4,-703207261664843,-2251799813685248,-216853783853499,-463350654152326,-1752376178580209
36770,73553,24,11,4,7,4,10,4,4,4,8,4,8,4,-888781090708699,-3066920474071804,-723248601645332,467794981583558,-4503599627370496
36771,73554,22,5,3,3,3,11,4,4,4,8,4,8,4,-1921707390092364,-4503599627370496,-1198800202512575,779557919720123,-2216951771200807
36772,73555,21,5,3,3,3,5,3,4,4,8,4,9,4,419083589521648,-826982258953143,302386465726121,1301574108284213,-2251799813685248
36773,73558,22,5,3,6,4,10,4,4,4,9,4,4,3,-435964271074661,-2336117907983034,-727137177211391,-1399821876820272,-4503599627370496
36774,73559,22,5,3,6,4,11,4,4,4,9,4,4,3,-1155954178102356,-4503599627370496,-1786255064461000,638852484816576,-3334413661644353
36775,73560,21,5,3,7,4,5,3,4,4,9,4,4,3,885211252846182,-1020754554083839,-3011731044727092,700067490967670,-4503599627370496
36776,73565,23,10,4,3,3,10,4,5,4,8,4,8,4,-630066820111359,-537080687263799,-1004447701356893,-1139273510352631,-4503599627370496
36777,73566,23,10,4,3,3,11,4,5,4,8,4,8,4,-1389679474591525,-3030699120703037,-2508294552398089,37585831229311,-4503599627370496
36778,73567,22,10,4,3,3,5,3,5,4,8,4,9,4,806774255675600,-11373395370503,-784322767768425,262788568519850,-4503599627370496
36779,73571,24,11,4,6,4,10,4,5,4,8,4,8,4,-2891056969716175,-3188327536534605,-1025482325489259,-2054041629384494,-4503599627370496
36780,73572,24,11,4,6,4,11,4,5,4,8,4,8,4,-4503599627370496,-4134522726615514,-2533782740353658,-756796314752815,-3209263169100614
36781,73573,23,11,4,7,4,5,3,5,4,8,4,8,4,-1772513014117293,-304845976214864,-2056008961588848,635299375566647,-4503599627370496
36782,73574,22,11,4,3,3,5,3,5,4,8,4,9,4,0,0,0,0,-1
36783,73577,22,10,4,3,3,5,3,5,4,9,4,8,4,441643989395534,-1324235735024244,-2079158480977963,-2178276564822953,-4503599627370496
36784,73578,22,11,4,3,3,5,3,5,4,9,4,8,4,-1931544317365058,-165012381021343,-2790435017519963,-1634275866748945,-4503599627370496
36785,73579,21,5,3,3,3,5,3,5,4,9,4,9,4,-258267403884096,779761381404219,-953746732334968,608492557746020,-4503599627370496
36786,73580,18,5,3,3,3,5,3,2,3,4,3,5,3,0,0,0,0,-1
36787,73582,17,4,3,3,3,5,3,3,3,4,3,2,2,-464832253418318,18797992717288,-1748867476393645,-2661005412718539,-4503599627370496
36788,73586,20,10,4,3,3,5,3,6,4,4,3,4,3,-964203986965704,2602245710316509,-1122562337407080,-1814075879803216,-4503599627370496
36789,73587,20,11,4,3,3,5,3,6,4,4,3,4,3,-2575246836465020,4503599627370496,-602698399564983,-1886579824785887,-4160914423106738
36790,73588,19,5,3,3,3,5,3,7,4,4,3,4,3,0,1,0,0,0
36791,73589,18,5,3,3,3,5,3,3,3,4,3,5,3,954169401596712,2185313731426704,196437788495401,478466646347394,-4503599627370496
36792,73591,16,2,2,3,3,5,3,2,3,5,3,2,2,87540158355983,-401137479176890,-1809811487814575,427738697329209,-4503599627370496
36793,73594,18,4,3,3,3,5,3,3,3,5,3,4,3,-400913909204928,1567537136956856,-3984164707859990,-2103597837140181,-4503599627370496
36794,73595,18,4,3,3,3,5,3,3,3,5,3,5,3,601753715733071,639673865951671,-1311335924768305,-1069548344057033,-4503599627370496
36795,73596,17,5,3,3,3,5,3,3,3,5,3,2,2,115211348501587,2260308260077430,-1123232635739206,-333485854013833,-4503599627370496
36796,73599,13,2,2,1,2,4,3,0,2,2,2,3,2,2584451800413654,-3736077526928794,1968725811331175,19961222423486,-4503599627370496
36797,73600,13,2,2,1,2,5,3,0,2,2,2,3,2,4503599627370496,-4409628028945568,-946692301380058,2549732916155217,-3574604608284050
36798,73603,14,2,2,2,3,4,3,1,2,2,2,3,2,-322724352825797,-2952116601266111,2868668862841656,466942365051448,-4503599627370496
36799,73605,15,4,3,3,3,4,3,1,2,2,2,3,2,633641371947825,-1049610838178082,637489044601614,-1200784062937916,-2251799813685248
36800,73606,15,5,3,3,3,4,3,1,2,2,2,3,2,353169808635404,982824609537957,1174043849790345,799512078357809,-2251799813685248
36801,73609,15,4,3,2,3,5,3,1,2,2,2,3,2,136256271099051,-1562187487096024,472093379859311,692502029366729,-4503599627370496
36802,73610,15,5,3,2,3,5,3,1,2,2,2,3,2,881393585755992,278953326886841,1508550880271457,2251799813685248,-1805514575343438
36803,73613,16,4,3,3,3,5,3,1,2,4,3,3,2,1832517898609478,-1705264756995985,1304772205173092,-2480788580206912,-4503599627370496
36804,73615,17,4,3,3,3,5,3,2,3,5,3,3,2,2982820734744974,-1832188129537290,-1586117675886988,1729884069025051,-4503599627370496
36805,73617,18,4,3,3,3,5,3,3,3,5,3,6,3,3121237387496652,-1683209430195861,-949522094275869,-1301633217207553,-4503599627370496
36806,73618,18,4,3,3,3,5,3,3,3,5,3,7,3,4503599627370496,-3467849206429869,-350498605140094,-2221780798565212,-2387934346622676
36807,73620,16,5,3,3,3,5,3,1,2,4,3,3,2,3302437576177462,1012860056378793,2361715174582916,565966922801317,-4503599627370496
36808,73621,16,5,3,3,3,5,3,1,2,5,3,3,2,4503599627370496,1160425960022724,1200660886807135,1483145146400195,-2649308117018912
36809,73625,13,2,2,1,2,3,2,0,2,4,3,2,2,2250810877262789,-4171370997112330,-1805343179584179,3204361010740400,4503599627370496
36810,73628,15,2,2,1,2,6,3,0,3,5,3,2,2,574035285711617,-3004641594154508,-2108675346555036,3729023263722201,4503599627370496
36811,73629,15,2,2,1,2,7,3,0,3,5,3,2,2,-1733362678895109,-1220349213423880,-1025809195845765,4503599627370496,3303962624310086
36812,73630,14,2,2,1,2,3,2,1,3,5,3,2,2,-443695159396579,-2616441578430655,-3308476780627220,4503599627370496,3754270753223444
36813,73637,18,4,3,2,3,6,3,2,3,4,3,4,3,-614947881479034,-4503599627370496,-1948917397854796,1333008133828757,-1538943058202635
36814,73640,20,5,3,2,3,6,3,4,4,4,3,8,4,-2394081213429900,-4503599627370496,-448139867930380,2602195020151701,2794892851367836
36815,73641,20,5,3,2,3,6,3,5,4,4,3,8,4,-3511467179702326,-4503599627370496,-1024060798376895,2014057621201261,1132228277854064
36816,73643,20,5,3,2,3,6,3,4,4,4,3,9,4,0,0,0,1,0
36817,73644,20,5,3,2,3,6,3,5,4,4,3,9,4,-1862005427768077,-3035580240495532,-1071338530639326,4503599627370496,-2200246140969607
36818,73646,18,4,3,3,3,6,3,2,3,4,3,4,3,647548339074104,-4503599627370496,-3552310989311092,2432727952942980,-3495924111679757
36819,73647,18,5,3,3,3,6,3,2,3,4,3,4,3,-2541402563645102,-3513254243707329,-2993571704002024,4503599627370496,-1030123391121363
36820,73648,16,2,2,1,2,7,3,2,3,4,3,4,3,-721069291072164,-964195947797800,-4223689763158216,4503599627370496,-893888349260619
36821,73652,18,4,3,2,3,6,3,3,3,4,3,4,3,-1492019495994272,-159103211212457,-2856503177269002,-625383590373338,-4503599627370496
36822,73653,18,4,3,3,3,6,3,3,3,4,3,4,3,754567281782486,31824996537853,-2935696410722726,-3258095300628411,-4503599627370496
36823,73656,19,5,3,2,3,6,3,3,3,4,3,8,4,-4503599627370496,71843667514691,-2000643088015659,-136346497790262,-2202369230140806
36824,73657,19,5,3,2,3,6,3,3,3,4,3,9,4,-2337344658131664,2045159042057244,-1414319763088109,1604263729009034,-4503599627370496
36825,73658,18,5,3,3,3,6,3,3,3,4,3,4,3,-882457940394085,2424929021709334,-2941115660955381,865494875148582,-4503599627370496
36826,73660,17,4,3,1,2,7,3,3,3,4,3,4,3,359255497512751,469667034412054,-2102265437228260,349899273553820,-2251799813685248
36827,73662,18,5,3,2,3,7,3,3,3,4,3,4,3,-3003096566521200,2520927841047249,-4503599627370496,3282879041570468,-3416838747258080
36828,73663,18,5,3,3,3,7,3,3,3,4,3,4,3,0,1,0,0,0
36829,73667,17,4,3,1,2,6,3,2,3,4,3,5,3,1812620922971723,-2915017274167524,-2196128785205291,1959195053612759,-4503599627370496
36830,73668,17,5,3,1,2,6,3,2,3,4,3,5,3,915574805437041,-967192136416514,-358069724937624,4503599627370496,-2953064161682967
36831,73669,16,2,2,1,2,7,3,2,3,4,3,5,3,650392728295827,-1022361423132533,-1299286797780936,2251799813685248,-826254523776069
36832,73672,17,4,3,2,3,3,2,3,3,4,3,5,3,-1337607794944921,-78241359215622,-1261915268899590,-15061973279104,-4503599627370496
36833,73673,17,4,3,3,3,3,2,3,3,4,3,5,3,1009190359617641,1396844429009956,-1844920992602047,-1084382001715606,-4503599627370496
36834,73674,16,5,3,1,2,3,2,3,3,4,3,5,3,1529613137047590,2982145992505230,859436910628045,1408341687934751,-4503599627370496
36835,73676,14,2,2,1,2,3,2,2,3,5,3,2,2,-756976095951700,-1979540945236983,-2489468908947420,4503599627370496,2109454131301033
36836,73681,18,4,3,2,3,6,3,3,3,5,3,4,3,1490099851088147,909593038873421,-2861232245212734,1408968576605725,-4503599627370496
36837,73682,18,5,3,2,3,6,3,3,3,5,3,4,3,-2558390199622095,3690210691451684,-3584261738249281,4503599627370496,-1303821172113887
36838,73683,17,2,2,2,3,7,3,3,3,5,3,4,3,1338365319292558,3084798370886554,-4503599627370496,2376654270312866,-806309895454485
36839,73684,16,2,2,3,3,3,2,3,3,5,3,4,3,600128366066501,1454542011019983,-2251799813685248,77565820069201,-447914762307563
36840,73686,16,2,2,2,3,3,2,3,3,5,3,5,3,99266295504070,537039384613428,-772201594672478,592900494130235,-2251799813685248
36841,73687,16,2,2,3,3,3,2,3,3,5,3,5,3,1323071141144457,1698029412772718,-1649769866748443,13289537941073,-4503599627370496
36842,73689,12,2,2,1,2,3,2,0,2,2,2,3,2,38220255237317,-3179031269401878,-1258538059710865,4503599627370496,1348801136706250
